gaia_id,ra,dec,main_id,simbad_names,star_names,common_name,has_common_name,object_type
3107255598526406912,100.76568737114494,-1.2964442083205647,CoRoT-12b,TOI-535b|TOI-535.01|CoRoT-12b,TOI-535b,TOI-535b,True,Pl
3113201890547554432,102.19462274303818,-0.6727866191340276,CoRoT-4,TOI-546|Gaia DR3 3113201890547554432|TIC 36440357|UCAC2  31467163|2MASS J06484671-0040219|GSC 04800-02187|USNO-B1.0 0893-00105986|Gaia DR2 3113201890547554432|GSC2 S1002103169|CoRoT 102912369|CoRoT-4,TOI-546,TOI-546,True,*
3120122805143587328,97.72042483428402,0.2268926920421118,CoRoT-20,Gaia DR3 3120122805143587328|Gaia DR2 3120122805143587328|2MASS J06305289+0013369|UCAC2  31822344|UCAC3 181-42077|USNO-A2.0 0900-03054387|USNO-B1.0 0902-00091920|CMC14 J063052.9+001336|CoRoT-20|CoRoT 315239728|TIC 234825296|TOI-536,2MASS J06305289+0013369,2MASS J06305289+0013369,True,*
3151961363348862720,118.06343883064606,12.13934575313279,HAT-P-50b,TOI-492b|TOI-492.01|HAT-P-50b,TOI-492b,TOI-492b,True,Pl
3179384931394690304,66.61005801972284,-10.55108371161248,HD  28185c,HD  28185c,HD  28185c,HD  28185c,True,Pl
3187115498866675456,75.4868052125233,-6.948587409027854,,,,,False,
3219847066672970368,86.64512552932929,1.167566977088821,HD  38529,HIP 27253|Gaia DR3 3219847066672970368|TIC 200093173|PLX 1320|LSPM J0546+0110|ASCC 1108132|2MASS J05463492+0110053|USNO-B1.0 0911-00068748|AG+01  618|AGKR  5158|BD+01  1126|GC  7226|GCRV  3581|GEN# +1.00038529|GSC 00116-01316|HD  38529|HIC  27253|HR  1988|IRAS 05439+0109|PPM 149432|SAO 113119|SKY#  9486|SPOCS  282|SRS   6616|TD1  5316|TYC  116-1316-1|UBV    5908|UBV M  11482|YZ   0  2812|YZ   1  1467|uvby98 100038529|Gaia DR2 3219847066672970368|PLX 1320.00|1RXS J054635.4+011010|** RAG    1A|WDS J05466+0110A|WEB  5357,HIP 27253,HIP 27253,True,PM*
3220926542276901888,82.29007640896532,-0.3429090586066043,TOI-544b,TOI-544b|TOI-544.01,TOI-544b,TOI-544b,True,Pl
3265335443260522112,48.194346115429944,-1.1964050113001996,*  94 Cet b,HD  19994b|*  94 Cet b,HD  19994b,HD  19994b,True,Pl
3282351760091020672,67.85606445814336,4.575248088049634,HD  28678,HIP 21109|Gaia DR3 3282351760091020672|TIC 449145115|2MASS J04312544+0434309|SPOCS 2624|AG+04  460|AGKR  4008|BD+04   704|GSC 00090-00645|HD  28678|HIC  21109|PPM 147638|SAO 111871|SRS   5784|TYC   90-645-1|YZ   4  1325|Gaia DR2 3282351760091020672|Gaia DR1 3282351755794591488|NAME Hoggar,Hoggar,Hoggar,True,*
3285426613077584384,68.02053657414086,5.410075628864494,HD  28736,HIP 21152|Gaia DR3 3285426613077584384|TIC 452767166|2MASS J04320481+0524359|Cl* Melotte   25      S     143|2E  1080|AG+05  479|BD+05   674|GC  5531|GCRV  2657|GEN# +5.20250090|GSC 00090-00033|HD  28736|HIC  21152|HR  1436|IRAS 04294+0518|JP11  4890|PPM 147652|ROT  3886|SAO 111879|SKY#  7031|TD1  3277|TYC   90-33-1|UBV    4359|UBV M  41296|YZ   0  2009|YZ   5  1670|uvby98 520250090|Cl Melotte   25    90|Cl Melotte   25   901|1E 0429.4+0518|1RXS J043204.9+052416|2E 0429.4+0518|2EUVE J0432+05.4|EUVE J0432+05.4|EXO 0429.4+0518|Gaia DR1 3285426608781249408|[RSP2011] 410|WEB  4069|Gaia DR2 3285426613077584384,HIP 21152,HIP 21152,True,PM*
3295354481521174656,73.68230051356961,12.35200441995677,HD  31253,HIP 22826|Gaia DR3 3295354481521174656|TIC 436700755|2MASS J04544364+1221079|AG+12  487|AGKR  4352|BD+12   673|GC  5981|GSC 00692-00497|HD  31253|HIC  22826|PMC 90-93  2254|PPM 120377|SAO  94193|SKY#  7657|SPOCS  236|TD1  3690|TYC  692-497-1|YZ  12  1414|uvby98 100031253|Gaia DR2 3295354481521174656|UCAC3 205-19215|** TOK  251A|WDS J04547+1221A|Gaia DR1 3295354477226053376|GEN# +1.00031253,HIP 22826,HIP 22826,True,PM*
3326541506073371776,100.19517153002703,9.257394645732935,CoRoT-32b,CoRoT-32b,CoRoT-32b,CoRoT-32b,True,Pl
3327980255695313792,97.3059000794675,10.933612531173354,HD  45652b,HD  45652b|NAME Viriato,Viriato,Viriato,True,Pl
3342228616422593664,90.06258955638059,11.88405392815675,HD 250208b,HD 250208b|TOI-2497b,HD 250208b,HD 250208b,True,Pl
3368214650329888512,106.56956415498743,22.683136819426178,HD  53532,TOI-5082|HIP 34271|Gaia DR3 3368214650329888512|TIC 437011608|SPOCS 2684|AG+22  819|BD+22  1569|GC  9366|GCRV  4664|GEN# +1.00053532|GSC 01895-00009|HD  53532|HIC  34271|PPM  97029|SAO  79056|TYC 1895-9-1|YZ  22  2766|uvby98 100053532|2MASS J07061681+2241007|1RXS J070616.5+224101|2EUVE J0706+22.6|EUVE J0706+22.6|WISEA J070616.73+224059.7|Gaia DR1 3368214646035589248|WEB  6866|Gaia DR2 3368214650329888512,TOI-5082,TOI-5082,True,PM*
3383298227579280640,99.8979923524541,25.482395944071126,EPIC 202126849.01,EPIC 202126849.01|EPIC 202126849 b,EPIC 202126849.01,EPIC 202126849.01,True,err
3406132644545570432,71.1100077041213,16.51857858681279,K2-394b,K2-394b|EPIC 246876040.01,K2-394b,K2-394b,True,Pl
3409148746676599168,76.44594457101446,21.548185573040502,HD 285181b,K2-291b|HD 285181b,K2-291b,K2-291b,True,Pl
3413793491812093824,79.14080083952241,20.254897082929773,K2-284,Gaia DR3 3413793491812093824|TIC 5882269|EPIC 247267267|2MASS J05163376+2015184|Gaia DR2 3413793491812093824|K2-284,TIC 5882269,TIC 5882269,True,PM*
3414370975935397888,79.95166218700038,21.259160519697893,K2-397b,K2-397b|EPIC 247383003.01,K2-397b,K2-397b,True,Pl
3417062653416093184,82.61472046369643,25.332403978827056,NAME MWC 758c,NAME MWC 758c,MWC 758c,MWC 758c,True,Pl?
3464620139089832960,176.24993866431262,-35.640561914489965,NGTS-12,Gaia DR3 3464620139089832960|NGTS J114500.0-353826|TIC 157230659|NGTS-12|UCAC4 272-059216|2MASS J11450000-3538261|Gaia DR2 3464620139089832960,NGTS J114500.0-353826,NGTS J114500.0-353826,True,*
3498553232585634816,191.70282129203127,-24.427390046524522,HATS-31,Gaia DR3 3498553232585634816|TIC 9385460|Gaia DR2 3498553232585634816|HATS-31|2MASS J12464866-2425385|GSC 06688-00298|UCAC4 328-068468,TIC 9385460,TIC 9385460,True,*
3518374197418907648,183.92033734275415,-18.91034288137437,TOI-782,Gaia DR3 3518374197418907648|TOI-782|TIC 429358906|WISE J121540.96-185436.9|2MASS J12154108-1854365|UCAC4 356-064219|Gaia DR2 3518374197418907648,TOI-782,TOI-782,True,PM*
3526198184723289472,194.00764786266586,-12.956935593723335,SIPS J1256-1257B,NAME VHS J1256-1257B|** SKF 2542B|WDS J12560-1257B|WISEA J125601.66-125728.7|2MASS J12560183-1257276|TIC 2470993|SIPS J1256-1257B|HIDDEN NAME VHS 1256 b|CNS5 3190|TIC 376876618,VHS J1256-1257B,VHS J1256-1257B,True,BD*
3537576785745979904,165.8658421054037,-22.094341337462215,HD  95872b,HD  95872b,HD  95872b,HD  95872b,True,Pl
3545873945303316224,169.4388560446997,-19.05477789942288,WASP-31,Gaia DR3 3545873945303316224|TOI-683|TIC 437248515|SPOCS 2783|Gaia DR2 3545873945303316224|USNO-B1.0 0709-00239208|WASP-31|GSC 06087-01053|UCAC2  24347991|UCAC3 142-137538|2MASS J11174536-1903171|TYC 6087-1053-1|** WSP   31A|WDS J11178-1903A,TOI-683,TOI-683,True,*
3567602184853029760,182.66117111019713,-16.95649721602639,HD 105779b,HD 105779b,HD 105779b,HD 105779b,True,Pl?
3578046995560843520,185.30618402202776,-10.282093504439429,K2-223b,EPIC 228721452 b|K2-223b|EPIC 228721452.01,EPIC 228721452 b,EPIC 228721452 b,True,Pl
3578783977588991360,189.7041443185766,-10.060592345840286,K2-224c,EPIC 228725972 c|K2-224c|EPIC 228725972.02,EPIC 228725972 c,EPIC 228725972 c,True,Pl
3579573358218514944,186.5410904125123,-9.62482431530069,K2-225b,EPIC 228734900 b|K2-225b|EPIC 228734900.01,EPIC 228734900 b,EPIC 228734900 b,True,Pl
3580920878437938688,182.75139844406323,-9.765239854505507,K2-131,GALAH 160403003101124|Gaia DR3 3580920878437938688|TIC 176868951|Gaia DR2 3580920878437938688|EPIC 228732031|2MASS J12110036-0945547|K2-131,GALAH 160403003101124,GALAH 160403003101124,True,*
3582339626395387264,182.166262665281,-8.74721838058407,K2-132,GALAH 160403003101231|TOI-2643|Gaia DR3 3582339626395387264|TIC 152852327|Gaia DR2 3582339626395387264|K2-132|EPIC 228754001|2MASS J12083992-0844497,GALAH 160403003101231,GALAH 160403003101231,True,*
3583729340372873344,186.87041491734558,-6.195216410651041,K2-137,Gaia DR3 3583729340372873344|TIC 98720702|Gaia DR2 3583729340372873344|EPIC 228813918|2MASS J12272899-0611428|K2-137|UCAC4 420-056244,TIC 98720702,TIC 98720702,True,PM*
3584368019189709952,186.08530366381487,-6.378955608796732,K2-253b,EPIC 228809550.01|EPIC 228809550 b|K2-253b,EPIC 228809550.01,EPIC 228809550.01,True,Pl
3596876269626641664,185.55079355743496,-4.717292463171571,K2-254c,EPIC 228849382.02|EPIC 228849382 c|K2-254c,EPIC 228849382.02,EPIC 228849382.02,True,Pl
3597570989175080576,181.12113332560517,-4.899133205353512,BD-04  3197c,K2-243c|EPIC 201166680.03|EPIC 201166680 c|BD-04  3197c,K2-243c,K2-243c,True,Pl
3597981377595128704,183.46864127197574,-3.831806950818586,K2-244b,EPIC 201211526.01|EPIC 201211526 b|K2-244b,EPIC 201211526.01,EPIC 201211526.01,True,Pl
3601912720075891968,179.17132186665862,-2.779145220682121,HD 103720b,HD 103720b,HD 103720b,HD 103720b,True,Pl
3603529272750802560,203.75819687335004,-17.503496550494575,WASP-55b,TOI-774b|TOI-774.01|WASP-55b|EPIC 212300977 b|EPIC 212300977.01,TOI-774b,TOI-774b,True,Pl
3610048418926172032,201.63913977016563,-12.806677294525244,K2-191b,EPIC 212496592 b|K2-191b|EPIC 212496592.01,EPIC 212496592 b,EPIC 212496592 b,True,Pl
3613472293839371136,207.07828617996893,-11.58898782211293,K2-127b,EPIC 212554013 b|EPIC 212554013.01|K2-127b,EPIC 212554013 b,EPIC 212554013 b,True,Pl
3616517223789495424,205.15965629048756,-11.117237500182652,K2-378b,K2-378b|EPIC 212575828.01,K2-378b,K2-378b,True,Pl
3616931735377523712,205.37586609303023,-9.946070086803097,HD 119130,Gaia DR3 3616931735377523712|TIC 743941|BD-09  3748|GSC 05546-01055|HD 119130|HERZ 13936|PPM 196769|TYC 5546-1055-1|2MASS J13413030-0956459|RAVE J134130.3-095646|USNO-B1.0 0800-00251267|DENIS J134130.3-095645|Gaia DR2 3616931735377523712|EPIC 212628254|UCAC4 401-055948|K2-292,TIC 743941,TIC 743941,True,PM*
3620612011248988416,208.77376236271832,-5.4424946131335386,BD-04  3588,LAMOST J135505.70-052632.9|LAMOST J135505.69-052632.8|GALAH 150429002101335|Gaia DR3 3620612011248988416|TIC 176966903|BD-04  3588|PPM 197014|Gaia DR2 3620612011248988416|2MASS J13550570-0526330|TYC 4974-871-1|EPIC 212803289|K2-99|Gaia DR1 3620612006954216064,LAMOST J135505.70-052632.9,LAMOST J135505.70-052632.9,True,*
3635174042031610496,202.25119367858164,-4.610047685682099,K2-200b,EPIC 212828909 b|K2-200b|EPIC 212828909.01,EPIC 212828909 b,EPIC 212828909 b,True,Pl
3641697998570813952,216.70049623081826,-5.178429568197561,HD 126614b,HD 126614b|HD 126614Ab,HD 126614b,HD 126614b,True,Pl
3650718804281798912,221.88577938788717,-0.2820977030913268,HD 130322b,HIP 72339b|HD 130322b|NAME Eiger,Eiger,Eiger,True,Pl
3680103286893920768,189.5748846604822,-5.24462326023611,K2-363b,EPIC 228836835 b|K2-363b|EPIC 228836835.01,EPIC 228836835 b,EPIC 228836835 b,True,Pl
3681795018676501120,190.74621063495127,-4.050130810953343,HD 110537b,HD 110537b,HD 110537b,HD 110537b,True,Pl
3682825883842696832,189.91284904932314,-3.370563699544384,K2-255,LAMOST J123939.08-032214.0|LAMOST J123939.11-032213.9|Gaia DR3 3682825883842696832|TIC 51664268|EPIC 228894622|K2-255|2MASS J12393912-0322138|Gaia DR2 3682825883842696832|UCAC4 434-056936,LAMOST J123939.08-032214.0,LAMOST J123939.08-032214.0,True,*
3683121446312149504,189.00151740517597,-2.669626484365249,K2-154c,K2-154c|EPIC 228934525.02|EPIC 228934525 c,K2-154c,K2-154c,True,Pl
3684934540986187776,198.18182440415617,-2.2649905886771213,HD 114783c,HD 114783c,HD 114783c,HD 114783c,True,Pl
3694743765254445312,185.1815594690955,-1.590914175455537,K2-245,LAMOST J122043.60-013527.2|Gaia DR3 3694743765254445312|TIC 147677253|EPIC 201357643|K2-245|2MASS J12204359-0135271|Gaia DR2 3694743765254445312|UCAC4 443-056192,LAMOST J122043.60-013527.2,LAMOST J122043.60-013527.2,True,*
3697828548204889344,181.6296085638724,-1.160601520893217,K2-246b,EPIC 201386739.01|EPIC 201386739 b|K2-246b,EPIC 201386739.01,EPIC 201386739.01,True,Pl
3735000631158990976,191.98138882517026,9.749354230882224,,,,,False,
3761497761876022400,161.70689415477983,-9.39937543394476,HD  93396b,TOI-664b|TOI-664.01|KELT-11b|HD  93396b,TOI-664b,TOI-664b,True,Pl
3767805209112436736,154.9081809845863,-9.806448296528222,WASP-43,WISE J101937.98-094822.9|UCAC4 401-049816|NAME Gnomon|TOI-656|Gaia DR3 3767805209112436736|TIC 36734222|Gaia DR2 3767805209112436736|UCAC2  28372759|UCAC3 161-111847|2MASS J10193800-0948225|WASP-43|GSC 05490-00141|DENIS J101938.0-094822,Gnomon,Gnomon,True,PM*
3778075717162985600,160.5587672692607,-3.8349964512528536,BD-03  2978b,TOI-675b|TOI-675.01|WASP-127b|BD-03  2978b,TOI-675b,TOI-675b,True,Pl
3788394461991295488,166.42962412075354,-5.079487144609281,WASP-106b,TOI-660b|TOI-660.01|WASP-106b,TOI-660b,TOI-660b,True,Pl
3798833775141351552,174.96025172883893,0.6035967164035501,K2-19,LAMOST J113950.47+003612.8|Gaia DR3 3798833775141351552|TIC 281885301|SPOCS 2797|Gaia DR2 3798833775141351552|UCAC4 454-050261|K2-19|EPIC 201505350|2MASS J11395048+0036129,LAMOST J113950.47+003612.8,LAMOST J113950.47+003612.8,True,*
3799626935341796096,176.4253800850321,2.8209755114352486,HD 102195b,NAME ET-1|HD 102195b|NAME Lete,ET-1,ET-1,True,Pl
3802693370192254336,161.67794017130743,-1.6885960578446768,HD  93351b,HD  93351b,HD  93351b,HD  93351b,True,Pl
3803494845449564672,167.093748201004,-1.0658582788252966,K2-7,GALAH 170219003101156|Gaia DR3 3803494845449564672|TIC 53210555|SPOCS 2779|Gaia DR2 3803494845449564672|2MASS J11082249-0103565|EPIC 201393098|UCAC2  31334917|UCAC4 445-053012|K2-7,GALAH 170219003101156,GALAH 170219003101156,True,*
3810609819552494976,170.10310335573425,1.285865186862783,K2-35c,EPIC 201549860.01|EPIC 201549860 c|K2-35c,EPIC 201549860.01,EPIC 201549860.01,True,Pl
3823126385045210880,149.02436209004057,-3.8083519514653648,HD  86081b,HD  86081b|NAME Santamasa,Santamasa,Santamasa,True,Pl
3856449627544923392,156.405505925678,2.5138678018138534,K2-321,TIC 277833995|TOI-5524|K2-321|Gaia DR3 3856449627544923392|2MASS J10253725+0230516|EPIC 248480671,TIC 277833995,TIC 277833995,True,PM*
3860369901894562304,156.6226958724566,4.764019887527223,K2-322,UCAC4 474-045514|TIC 277869696|GALAH 170102002301225|K2-322|Gaia DR3 3860369901894562304|2MASS J10262945+0445505|EPIC 248558190,UCAC4 474-045514,UCAC4 474-045514,True,*
3862378262961788288,157.62221472824783,6.863672467871654,K2-324b,K2-324b|EPIC 248639308 b,K2-324b,K2-324b,True,Pl
3864142669886768896,163.25190397353518,5.306472576263578,K2-320,TIC 281748980|WISE J105300.48+051823.6|2MASS J10530051+0518238|Gaia DR3 3864142669886768896|Gaia DR2 3864142669886768896|EPIC 201796690|K2-320,TIC 281748980,TIC 281748980,True,PM*
3865287467650348928,161.45191320661675,6.419315447939332,K2-402,K2-402|EPIC 248621597|Gaia DR3 3865287467650348928|TIC 393548451|2MASS J10454845+0625099|Pul -3  720074|Gaia DR2 3865287467650348928,K2-402,K2-402,True,*
3868491612036282752,166.26951368384852,11.246400470563737,BD+12  2298b,BD+12  2298b|TOI-5108b|TOI-5108.01,BD+12  2298b,BD+12  2298b,True,Pl
3896271842760486272,178.11056721721133,4.254661939207739,K2-15,LAMOST J115226.59+041517.0|LAMOST J115226.58+041517.1|Gaia DR3 3896271842760486272|TIC 366696612|SPOCS 2806|K2-15|2MASS J11522658+0415171|EPIC 201736247|UCAC4 472-046050|Gaia DR2 3896271842760486272,LAMOST J115226.59+041517.0,LAMOST J115226.59+041517.0,True,PM*
3905603054348141440,183.37306164251183,10.040391358107776,HD 106252b,HD 106252b,HD 106252b,HD 106252b,True,Pl
3909745223886018432,175.9080219477058,6.563785755309342,BD+07  2474B,Gaia DR3 3909745223886018560|BD+07  2474B|Gaia DR2 3909745223886018560|WASP-85B,BD+07  2474B,BD+07  2474B,True,PM*
3910747531814692736,172.5601297577743,7.58781312214569,K2-18,GALAH 150412002101390|Gaia DR3 3910747531814692736|WISEA J113014.45+073516.8|TIC 388804061|Gaia DR2 3910747531814692736|2MASS J11301450+0735180|K2-18|EPIC 201912552|UCAC4 488-054338|PM J11302+0735|Karmn J11302+076,GALAH 150412002101390,GALAH 150412002101390,True,PM*
3919169687804622336,181.57180759152243,12.507029450206785,TOI-3884b,TOI-3884b|TOI-3884.01,TOI-3884b,TOI-3884b,True,Pl
3923915248709126144,176.59803061855186,14.124021163901645,HD 102272c,HD 102272c,HD 102272c,HD 102272c,True,Pl
3936909723803146368,199.21567170723338,17.016001701566957,HD 115404B,CNS5 3270|GJ 505 B|AP J13165156+1701000|Gaia DR3 3936909723803146496|TIC 373765353|ASCC  868576|USNO-B1.0 1070-00246747|ADS  8841 B|BD+17  2611B|CCDM J13169+1701B|CSI+17  2611  2|GCRV  7896|HD 115404B|LFT  989|LHS  2714|LTT 13854|NLTT 33528|[RHG95]  2086|2MASS J13165156+1701000|LSPM J1316+1701E|WDS J13169+1701B|TYC 1451-1154-1|** BU  800B|UCAC4 536-054737|WEB 11453|Gaia DR2 3936909723803146496|Karmn J13168+170,CNS5 3270,CNS5 3270,True,PM*
3955257343054729984,192.57256401209543,22.863119489578537,HD 111591,HIP 62653|Gaia DR3 3955257343054729984|AG+23 1263|BD+23  2502|GC 17432|GCRV  7686|GEN# +1.00111591|GSC 01993-02900|HD 111591|HIC  62653|HR  4873|IRAS 12478+2307|PPM 102193|SAO  82523|SKY# 23892|TYC 1993-2900-1|UBV M  18719|YZ  23  4623|Gaia DR2 3955257343054729984|WEB 11116,HIP 62653,HIP 62653,True,PM*
3980045523465047168,175.57556859536825,23.027039354714887,NAME LP 375-23b,NAME LP 375-23b|TOI-1801b|TOI-1801.01,LP 375-23b,LP 375-23b,True,Pl
3994047048130880384,170.3135237347504,25.273281532297524,,,,,False,
4009018273332089088,187.68672859095304,27.45199704978807,TOI-1820,TOI-1820|Gaia DR3 4009018273332089088|TIC 393831507|Cl* Melotte  111     AV    1961|GSC 01991-01863|TYC 1991-1863-1|2MASS J12304475+2727076|Gaia DR1 4009018269037686784|Gaia DR2 4009018273332089088,TOI-1820,TOI-1820,True,PM*
4010201828880793984,184.84710724974533,28.382723657967354,,,,,False,
4017860992519744384,175.55067547083934,26.70295395358736,,,,,False,
4021079911593673600,176.17054437658925,30.95759546808983,,,,,False,
4048636941542753152,278.68183416802526,-28.07280018576978,HD 171238,HIP 91085|Gaia DR3 4048636941542753152|TIC 228217280|SPOCS 2978|CD-28 14719|CPD-28  6595|GSC 06866-01721|HD 171238|HIC  91085|PPM 268605|SAO 186998|SKY# 34020|TYC 6866-1721-1|YZ 118 12061|uvby98 100171238|Gaia DR2 4048636941542753152|2MASS J18344369-2804202|[M64] -27 191|Gaia DR1 4048636937193347712|GEN# +1.00171238,HIP 91085,HIP 91085,True,PM*
4062446910648807168,270.7787122020918,-28.560840236950646,HD 164604,HIP 88414|Gaia DR3 4062446910648807168|TIC 406317882|CD-28 14058|CPD-28  6194|HD 164604|HIC  88414|PPM 267742|SAO 186165|YZ 118 11602|uvby98 100164604|Gaia DR2 4062446910648807168|2MASS J18030693-2833383|TYC 6854-175-1|Gaia DR1 4062446906285020800|GEN# +1.00164604|NAME Pincoya,Pincoya,Pincoya,True,PM*
4078733014274957184,283.26432200123025,-22.407055874552555,K2-202,GALAH 170601004601139|Gaia DR3 4078733014274957184|TIC 441907126|EPIC 216405287|K2-202|2MASS J18530342-2224252|Gaia DR2 4078733014274957184|UCAC4 338-179143,GALAH 170601004601139,GALAH 170601004601139,True,*
4084602654011029376,289.0667123828809,-17.910716201924394,K2-139b,K2-139b|EPIC 218916923 b|EPIC 218916923.01,K2-139b,K2-139b,True,Pl
4199396753205879040,285.7738958222672,-11.044973846299293,HD 176986c,HD 176986c,HD 176986c,HD 176986c,True,Pl
4216059714460162944,305.06555340661225,-7.411931054730267,HD 193396,Gaia DR3 4216059714460162944|TIC 151759246|BD-07  5258|GSC 05174-00053|HD 193396|PPM 203922|SAO 144311|TYC 5174-53-1|YZ  97  7190|2MASS J20201568-0724422|Gaia DR1 4216059710162451968|Gaia DR2 4216059714460162944,TIC 151759246,TIC 151759246,True,PM*
4223507222112425344,303.1667810972023,-2.144443991289358,WASP-80b,WASP-80b|NAME Wadirum,Wadirum,Wadirum,True,Pl
4233021433662981760,310.2916923352084,3.638284306061829,TOI-6883b,TOI-6883b|TIC 393818340|TOI-6883.01,TOI-6883b,TOI-6883b,True,Pl
4238527753544691712,296.4221252634794,-0.6968868564855969,HD 186641,HIP 97233|Gaia DR3 4238527753544691712|TIC 251662732|AG-00 2528|AGKR 17638|BD-01  3821|GC 27340|GSC 05146-02250|HD 186641|HIC  97233|IRAS 19430-0049|PPM 180789|SAO 143775|SKY# 36944|SRS  15701|TYC 5146-2250-1|YZ  90  4975|uvby98 100186641|Gaia DR2 4238527753544691712|2MASS J19454127-0041479|Gaia DR1 4238527749241560704|GEN# +1.00186641,HIP 97233,HIP 97233,True,RG*
4247023886053586304,300.6956213279026,3.326715753341339,HD 190007b,HD 190007b,HD 190007b,HD 190007b,True,Pl
4263427117767106816,292.0552832347156,0.12183584944960926,CoRoT-3,Gaia DR3 4263427117767106816|TIC 392353449|GSC 00465-01645|2MASS J19281326+0007185|USNO-B1.0 0901-00488457|USNO-A2.0 0900-15209129|UCAC2  31931545|GSC2.3 N1MO000645|Gaia DR2 4263427117767106816|CoRoT 101368192|CoRoT-3|DENIS J192813.2+000718,TIC 392353449,TIC 392353449,True,EB*
4270547520706275328,274.3732706820328,-3.3810600969386,HAT-P-45c,HAT-P-45c,HAT-P-45c,HAT-P-45c,True,Pl?
4270573397890617856,274.2213332810744,-3.00861880187158,HD 167768,HIP 89587|Gaia DR3 4270573397890617856|TIC 2382387|PLX 4194|AGKR 16279|BD-03  4263|GC 24945|GCRV 10738|GEN# +1.00167768|HD 167768|HIC  89587|HR  6840|IRAS 18142-0301|LTT  7261|NLTT 46214|PPM 201570|SAO 142189|SKY# 33309|SRS  14737|TD1 22049|UBV   15538|UBV M  22804|YZ  93  6114|[B10]  4618|2MASS J18165311-0300262|PLX 4194.00|TYC 5102-417-1|WEB 15255|Gaia DR2 4270573397890617856,HIP 89587,HIP 89587,True,PM*
4284680029006075648,278.6883207825555,5.573690199188392,CoRoT-28b,CoRoT-28b,CoRoT-28b,CoRoT-28b,True,Pl
4284721191974346752,278.49583194833525,5.5383796875370725,CoRoT-27b,CoRoT-27b,CoRoT-27b,CoRoT-27b,True,Pl
4287820848378092672,291.7770452207228,1.3836617432734073,2MASS J19270636+0122577,Gaia DR3 4287820852697823872|TIC 391957996|2MASS J19270636+0122577|Gaia DR2 4287820852697823872,TIC 391957996,TIC 391957996,True,*
4290415081653653632,297.3226518677282,4.6724113757546615,** WOL    7B,Gaia DR3 4290415081653653376|WDS J19493+0440B|** WOL    7B|Gaia DR2 4290415081653653376,WDS J19493+0440B,WDS J19493+0440B,True,*
4325505960880989952,246.64294115799518,-15.792543567214816,K2-289,Gaia DR3 4325505960880989952|TIC 413753029|EPIC 205686202|Gaia DR2 4325505960880989952|K2-289|2MASS J16263433-1547326,TIC 413753029,TIC 413753029,True,*
4423234230853333632,237.57324636439893,2.1962973662369305,* ome Ser,HIP 77578|Gaia DR3 4423234230853333632|TIC 272677041|PLX 3584|* ome Ser|*  34 Ser|AG+02 1871|BD+02  3007|CSI+02  3007  1|GC 21280|GCRV  9126|GEN# +1.00141680|GSC 00356-01276|HD 141680|HIC  77578|HR  5888|IRAS 15477+0220|IRC +00273|JP11  2652|PPM 161962|ROT  2229|SAO 121215|SKY# 28627|TYC  356-1276-1|UBV   13459|UBV M  20987|YPAC 555|YZ   2  5299|Gaia DR2 4423234230853333632|2MASS J15501756+0211473|PLX 3584.00|WEB 13131,HIP 77578,HIP 77578,True,PM*
4430238051199001216,236.60988904592512,7.352758689332476,* lam Ser b,HIP 77257b|* lam Ser b|HD 141004b,HIP 77257b,HIP 77257b,True,Pl
4439085988769170432,249.3148587222338,7.1833761500126165,WASP-103b,WASP-103b,WASP-103b,WASP-103b,True,Pl
4443815297524544000,257.42087807531453,10.038081409874373,HD 155193,HIP 83953|Gaia DR3 4443815297524544000|TIC 447842929|LSPM J1709+1002|AG+10 2016|AGKR 15288|BD+10  3153|GC 23152|GSC 00981-01817|HD 155193|HIC  83953|PPM 133068|SAO 102623|SKY# 30928|TD1 20019|TYC  981-1817-1|YZ  10  5997|uvby98 100155193|2MASS J17094108+1002190|Gaia DR1 4443815297524544000|GEN# +1.00155193|Gaia DR2 4443815297524544000,HIP 83953,HIP 83953,True,PM*
4459907547841472128,246.43515528550225,11.91907312875887,HD 148164b,HD 148164b,HD 148164b,HD 148164b,True,Pl
4472832130942575872,269.44850252543836,4.739420051112412,,,,,False,
4477318138371083008,278.0643634339207,6.945680668140942,HD 171028b,HD 171028b,HD 171028b,HD 171028b,True,Pl
4485937214320449280,263.33952880161365,5.700828462889867,HD 159243c,HD 159243c,HD 159243c,HD 159243c,True,Pl
4524517290642206336,279.35812784990657,18.729959176298106,HD 349013,WISE J183725.95+184347.5|TOI-4463|Gaia DR3 4524517290642206336|TIC 8599009|GSC 01574-00343|HD 349013|TYC 1574-343-1|2MASS J18372595+1843470|Gaia DR1 4524517286339210496|Gaia DR2 4524517290642206336,WISE J183725.95+184347.5,WISE J183725.95+184347.5,True,PM*
4534144923690481408,283.30544671894125,24.127243850680994,HD 343246b,CTOI 358516596.01|TOI-2132.01|TOI-2132b|KELT-8b|HD 343246b,CTOI 358516596.01,CTOI 358516596.01,True,Pl
4550763526539955712,264.4766236517814,18.596087654354623,,,,,False,
4574156834713113600,261.4395382258609,27.303064126979518,HD 158038b,HD 158038b,HD 158038b,HD 158038b,True,Pl
4583004815239650176,271.537671060719,26.42660420231556,HAT-P-31b,TOI-2130.01|TOI-2130b|HAT-P-31b,TOI-2130.01,TOI-2130.01,True,Pl
